COUPLE ID,PARTICIPANT ID,TEXT,,,,
340,368," the property tax. He needs to be that, and he needs to pay certain other things. And that?s what I?m gonna discuss with Simon.",,,,
340,367, Okay,,,,
340,368, Alright?,,,,
340,367," And, and that?s what the trip to Georgia is gonna be about. ",,,,
340,368, Okay,,,,
342,372, Can you start now? How are we suppose to discuss it?,,,,
342,371," I think, for me, my previous love affairs are not that relevant in my life now. I mean, I don't really care but it doesn't mean I often a lot it's really awkward when one of your past love affairs goes to your apartment and you see her a lot.",,,,
342,372, I don't see her a lot.,,,,
342,371," And it's a little-- This isn't Elaine- see her not even because she's your former flame, it's just she's an annoying person. She's not--",,,,
342,372, That's not true. It's because--,,,,
342,371," Yes, that's true.",,,,
342,372, I don't know.,,,,
342,371, I.,,,,
342,372, All right. I wrote down a thing that- I'm just not sure- let you know that this is a serious conversation but--,,,,
342,371, What? Why do I already think that's funny?,,,,
342,372, Because you're smiling and so you're not going to listen to me and you're not taking me seriously.,,,,
342,371, I will take you seriously. I am.,,,,
342,372," So, when you get upset, unfairly accuse me of things like it's out to in my life for a long time and I'll appreciate it.",,,,
342,371, Then I'm sorry.,,,,
342,372, I don't do it too. I have never done that.,,,,
342,371," Well, they don't go to this school. They're not here all the time but I will say I realized a lot and I'm going to change my perspective. I anything that I have to realize like historical things to to be creative.",,,,
342,372, Exactly. You wouldn't even be able to really talk about someone who doesn't go to this school long time ago. You still get mad. I don't care- that all day.,,,,
342,371, Talk about what all day?,,,,
342,372, You're.,,,,
342,371, Who cares? I don't get what really what this conversation is about. I don't really get this discussion.,,,,
342,372," Well, how can we talk about it without getting mad? I think that was off-key, right?",,,,
342,371," I actually don't- I don't know. I don't think I'm mad. You're all mad. So, it's fine.",,,,
342,372, What do you mean? You do get mad.,,,,
342,371, No. I'm-- ,,,,
342,372, It makes you mad.,,,,
342,371, Why are you saying all these things? ,,,,
342,371," That's true. Yes, you're right.",,,,
342,372, How can we talk about things like that without getting either of us upset?,,,,
342,371," Talk about things like what? Like what they're doing currently in their life? Would you be like, ""Oh.""",,,,
342,372," That's state recognition. It doesn't matter and it's supposed to be. I don't think they'll ever be brought up naturally but if we were to bring it out, how will we bring it up so that it doesn't make either of us mad?",,,,
342,371, Okay. Let me think about that. Maybe you preface it with a trigger warning.,,,,
342,372, Trigger warning . That's really--,,,,
342,371," Then we talk about something that's- hopefully not make-- But here's what I don't like when you do, when you're like, ""I want to tell you something but I know you're going to be so mad."" It's not going to do.",,,,
342,372, Exactly.,,,,
342,371," It's tantalizing. Yes, because it's like you're tantalizing information or something you want to share with me but you don't--",,,,
342,371," You're just like, ""Ah but you're going to be so. I'm afraid of your reaction so I'm not going to tell you,"" but then you end up telling me anyway. I think the preface-- I would prefer if you didn't use that intro to talk about what you think that would make me not.",,,,
342,372, Why 15 minutes.,,,,
342,371," Came around. I think if you were to say something like-- Maybe you just do it really casually just like-- I don't know. I can't even think of why you would say anything to be like, ""Oh, yes. Today we talked about how we book a flight together.""",,,,
342,372, Exactly.,,,,
342,371, I'm not though.,,,,
342,372, You're thinking about a time where you got really mad and you trying to make a joke or you're just getting upset or both.,,,,
342,371," No. I don't think- I'm not getting upset. I'm just saying, in the future, maybe you can just say it casually and say everything that have to give me and I'll be like, ""Cool."" If you're just really honest about all of your interactions and just make it seem normal and not a big deal then maybe I can follow.",,,,
342,372, Okay. I'll try that.,,,,
342,371, Thank you.,,,,
342,372," I'm thinking I was talking about the actual context in which these things get brought up. Well, that's 100% brought up by you.",,,,
342,371,  I don't think so.,,,,
342,372," Most of the time and it's when you're making yourself mad by thinking about something that made you mad a long time ago, so in those situations, what I would try to do is to stay calm. Most of the time I'm just not able to because I'm upset that you're so stubborn about these things so.",,,,
342,371,"I guess I could listen to you more but I imagine in those situations, listen to me more.",,,,
342,371,"  Okay. Obviously, try to think of something you would do. I just think it's funny that you're ranting- it was like that mean. There is some kind of apology there. There's only but then you're like, ""I'm sorry,"" but really it was your fault. Like why would you do this thing? I can't believe that I'm so mad at you. This is. Another thing I would say is, we could talk about what we do in situation when we were confronted with a lot of fear in person. What do we do when I walk into your living space to meet you and I see you there standing right next to her engaging in conversation with her? What do we do in that situation? What could we do better?                 ",,,,
342,372, You could just get involved with the conversation.,,,,
342,371, I was involved because I talked to your friend Lisa.,,,,
342,372, That's.,,,,
342,371," When I get involved, I try not to say hi--",,,,
342,372," Well, then, at what point did you get super mad?",,,,
342,371, Huh?,,,,
342,372, What point did you get super mad? When you walked in or when you--?,,,,
342,371, Immediately.,,,,
342,372, Exactly.,,,,
342,371, But I was talking amazingly. I was controlling myself by being really funny. Didn't you notice that? I was really mad,,,,
342,372, I don't know why you.,,,,
342,371, Do you think I did something wrong in that situation?,,,,
342,372," For the rest of the night, like an hour, you were so obsessed.",,,,
342,371, In the circle.,,,,
342,372," No, but you can't make me feel guilty for the next hour because you were mad when you walked in. She just waited until you talked to the little guy in. I realized I wasn't actually talking to the girl you thought I was talking to and then you went and mad.",,,,
342,371, Or you could have brought your friend to the side and talked to him by yourself.,,,,
342,372, I was to the side.,,,,
342,371, You were not. You were literally in a circle of people from your hometown and both girls and I feel like it was really helpful for me to get into the circle because you made a little clique of people that I hadn't known yet.,,,,
342,372, I could not tell you were like  when there is a party.,,,,
342,371," So? Yes, there will . Why do you make circles?",,,,
342,372, Everybody's going to party. You can just.,,,,
342,371, That's not part of.,,,,
342,372, But I can't be on the side of anything.,,,,
342,371," I was saying maybe next time-- If you really were talking to your friend, you could move to like the refrigerator or something, or the party space is huge. You don't have to be right next to the girl.",,,,
342,372, That's who we came with.,,,,
342,371," Yes, but if you were talking- if there's like- walk away.",,,,
342,372, I should be able to talk to them too if I wanted to and then and you should feel comfortable just joining in if you wanted to.,,,,
342,371, Inserting myself where you didn't even introduce me.,,,,
342,372, I wasn't talking to you.,,,,
342,371," Well, I think I'm still saying that if you were talking to her, even if you were- that's a different situation. The situation we're talking about is that you didn't have interest to talk to her and ended up talking to her so just a little bit is what I thought.",,,,
342,372, Why would I do that when he is- He came with it--,,,,
342,371, Who cares if it's-- ,,,,
342,372, Why would I just-- ,,,,
342,371, I came with we have to speak like we're together.,,,,
342,372, It just doesn't make any sense.,,,,
342,371, I don't care.,,,,
342,372, I don't know. Let's just walk away-- That's for no reason. Let's just walk away.,,,,
342,371," No, it's just a natural drifting.",,,,
342,372," It's not natural. I have to say, ""Okay..""",,,,
342,371, Not pushing.,,,,
342,372, It doesn't make any sense. You know it doesn't make any sense.,,,,
342,371, I think it makes sense. If you're just talking about-- ,,,,
342,372, Why is this a demand that you have?,,,,
342,371, It's not a demand. We're talking about suggestion.,,,,
342,372, This is the reason you got mad. It's not.,,,,
342,371, But I was  suggestions for things to do.,,,,
342,372," No, this is not any sort of factor. You would still get mad.",,,,
342,371, How would I--,,,,
342,372, You walked in and you started anywhere.,,,,
342,371," Yes, I wouldn't have been like, ""Ugh,"" with you but I wouldn't have been like, ""I'm stopping her."" It's totally different.",,,,
342,372, It doesn't really matter if I was.,,,,
342,371," That's what I'm saying, okay? Even if you were I would still be--",,,,
342,372, It's so.,,,,
342,371," I know but it's just I don't like seeing her. I know you can do whatever you want but I can just be annoyed, for a little bit, if you really care.",,,,
342,372," Okay, then eventually I won't care that you're annoyed.",,,,
342,371," Okay, then don't care anymore. I guess it's what's going to happen.",,,,
342,372, You want that to happen? Or do you want to stop feeling annoyed?,,,,
342,371, I do want to stop feeling annoyed but I don't really know how.,,,,
342,372, Anyway.,,,,
342,371, It would all be easier if she wasn't such a rude person.,,,,
342,372, You don't know her at all.,,,,
342,371, Well she completely ignores me every single time we've ever had an interaction.,,,,
342,372, It's only been twice.,,,,
342,371, It's like 30.,,,,
342,372, I think we're done. So close. ,,,,
342,371, You don't want to ,,,,
342,372, No.,,,,
342,371, Please.,,,,
342,371, That was one thing I wrote down too. I just.,,,,
342,372, Seriously?,,,,
342,371, It's fun.,,,,
342,372, That was one of the questions that ,,,,
342,371," I just wish that you could just-- Yes, I have to but if I just want to roll my eyes, I'll just be like--",,,,
342,372, That's not a reason.,,,,
342,371," I was like, ""Ugh."" This isn't.",,,,
342,372, You took me to the side and you--,,,,
342,371, I took you to the side? I thought we were not allowed to take people to the side in parties?,,,,
342,372," No, I came over when you were visibly upset. I don't know why you.",,,,
342,372, Open the door.,,,,
342,371, What part were you talking about that got me on the edge of my seat? What part were you talking about? I don't even remember.,,,,
342,372, I have no idea.,,,,
343,374, What are we talking about? ,,,,
343,373,"  Hey, you don?t pay attention. It?s very important to-",,,,
343,374," Okay, what are we talking abou-",,,,
343,373," It?s like, uh, what each of us, uh, give up-",,,,
343,374," Oh, yeah, yeah.",,,,
343,373, in a relationship and stuff.,,,,
343,374, That?s what we?re talking about now?,,,,
343,373," Yeah  because we had to do that thing about why it?s important to talk about it, and then we have to talk about it.",,,,
343,374,"  Mm, okay. Yeah. K.",,,,
343,373, I think that?s the question. ,,,,
343,374, Okay. I want you to go first.,,,,
343,373," Well, I think that I haven?t gived up, given up?GIVEN up like enough in the relationship in the past and I?m really trying to get it to a place, at least now, with like, being a priority in my life. Where it--at least make you feel like I?m doing more, I?m doing more sacrifices. And we have fifteen minutes, and I might as well elaborate. ",,,,
343,374,  Sure.,,,,
343,373," Well like, I know--",,,,
343,374, You don?t have to. You-you don?t have to. We could just talk about it.,,,,
343,373,"  Yeah, I guess. But like, just like, I don?t know, especially about moving away for work. And, like, life stuff and always putting like jobs and stuff, I guess as the priority instead of physical closeness in the relationship. ",,,,
343,373, Which is obviously-,,,,
343,374, You gotta speak up for them.,,,,
343,373," Yeah. Which is obviously  like uh, it?s been a big issue, and um, ",,,,
343,374, Mhmm.,,,,
343,373," And?and so I feel like, if we?re talking about-- I mean, if it?s a conversation about? I don?t know. I--there are things I think I have given up obviously. ",,,,
343,374, Mhmm ,,,,
343,373," But I think that like, when you?re comparing what you gave up versus what I?ve given up, I don?t even think it?s worth like, raising. You know what I mean? It?s not even like-",,,,
343,374, Yeah.,,,,
343,373, I don?t know. It?s insignificant in comparison.,,,,
343,374, Mhmm  ,,,,
343,373, That?s my answer.,,,,
343,374," Yeah. I guess, uh, my like, short answer to start with is that I guess that we?ve both given up to, like, whatever, a certain degree. Small degree to large degree. Whatever. But like it doesn?t. It?s not what it sounds like. ",,,,
343,373,  Mhmm.,,,,
343,374," But what we give up is like a certain amount of like, happiness in the moment because you?re not feeling? yeah I don?t know. Like, you?re, you?re not happy--The other person is not happy with how the situation is-",,,,
343,373,  Mhmm.,,,,
343,374," a hundred percent. So even if you?re like, ninety nine percent happy, you?re still giving up, like that one percent of happiness  because either of how you expect it to be, or how you want it to be. ",,,,
343,373,  Mhmm.,,,,
343,374, Or just what you?ve always wanted. ,,,,
343,373,  Yeah.,,,,
343,374, And it?s not going to be that way. ,,,,
343,373,  Mhmm.,,,,
343,374," So like, whatever percentage that happens to be of your overall happiness, that?s what you give up. ",,,,
343,373, Yeah.,,,,
343,374, And I think it shifts from time to time. ,,,,
343,373, ,,,,
343,374," Like at certain points in the relationship, somebody is giving up more than somebody else. ",,,,
343,373, ,,,,
343,374," And then, at other points in the relationship-- But I think that?s what it boils down to. I think maybe if they?re looking for like concrete answers, or whatever, it?s like sometimes I don?t know?at some point in this relationship I was giving up, like, yeah like, having-having you physically close to me.",,,,
343,373,  Mmm.,,,,
343,374,  Missing like physical intimacy.,,,,
343,373,  Mhmm.,,,,
343,374,"  And, giving up a feeling, personal feeling of like safety and security within the relationship by not feeling like you were prioritizing things sometimes. ",,,,
343,373,  Mhmm.,,,,
343,374, Yeah.,,,,
343,373," Not to like, what it probably like would normally feel to actually have a girlfriend. Like that?s not, like obviously",,,,
343,374, Uh-huh,,,,
343,373, and not somebody who?s miles away that you only talk to on skype or whatever. ,,,,
343,374," Yeah. And I?I don?t know. For you, I feel like I, I don?t know, you probably gave up some sort of like, expectations.",,,,
343,373," I think, I mean, part of it is like expectations. And that stuff I don?t even hold on to or care about because I think there are some things that both of us give up that?s like, it was like a problematic expectation in the first place. ",,,,
343,373," And like, by giving it up you realize that, like, you thinking that way probably wasn?t right to begin with. Like it?s? I don?t know. Do you know what I mean?",,,,
343,374, I know what you mean.,,,,
343,373, Like- ,,,,
343,374, Yeah- ,,,,
343,373," Like there are things that I, in the past maybe expected and then feel like I gave up at that time.",,,,
343,374,  Mhmm,,,,
343,373," Because I, because it was never going to be the way I that I expected. But I realized that the way that I expected things to be, like, just weren?t? like, it just-- like it was just stupid.",,,,
343,374, It was unrealistic,,,,
343,373," Yeah. It was not only unrealistic. It was just stupid. It was, like an expectation that was put into me by like, the way that I was raised, or like, the people that I surrounded myself with, or whatever. ",,,,
343,374,  Mmm.,,,,
343,373," And it wasn?t actually an expectation that was like, based in logic and how the world really is, and--",,,,
343,374,  Mhmm.,,,,
343,373," And I don?t know. And like, what our relationship, I guess. So that stuff I don?t really care.",,,,
343,374," I feel like that answer, like, is the exact same for me too.",,,,
343,373,  Yeah.,,,,
343,374," Cause it?s like whatever, I gave up certain expectations ] of something too. And it was ",,,,
343,373,  Yeah. ,,,,
343,374, Yeah. So I feel like we have similar answers. ,,,,
343,373, Mhmm.,,,,
343,374," But I feel like yeah, it?s the same, but it?s just different things. Whereas, like, this is just, like, just something random like? I think in the past, like years and years ago, there are certain situations where, like, you would have just, maybe not expected, but, like, have preferred or, like, had not agreed with, if I, if I didn?t remain passive in that situation. ",,,,
343,373, Mhmm.,,,,
343,374," Whereas, like, these days, maybe that you?ve seen that there are some situations that you just shouldn?t stay passive in. ",,,,
343,373,"   Yeah, yeah.",,,,
343,374, And like-,,,,
343,373,  Yeah. ,,,,
343,374," in the beginning, where I was not staying passive in those situations, you?d get upset at me.",,,,
343,373,  Yeah.,,,,
343,374,"  And just be like why, why are you rocking the boat.",,,,
343,373,"  yeah, yeah, yeah.",,,,
343,374," Or like, why are you doing whatever.",,,,
343,373,  Yeah.,,,,
343,374,"  But I feel like now, nowadays you see-",,,,
343,373,  Yeah.,,,,
343,374,  that maybe rocking the boat sometimes is needed when you feel like something is-,,,,
343,373, Yeah. It?s better to get it off your chest I guess.,,,,
343,374," Yeah, yeah. Or, or you feel like you?re being treated unfairly or something.",,,,
343,373,  Mhmm. Mmmm.,,,,
343,374, Yeah.,,,,
343,373," Yeah. Oh yeah.  I mean yeah, for sure. ",,,,
343,374," Like, out in the world, or whatever. ",,,,
343,373,"Yeah, yeah, yeah.",,,,
343,374, Not necessarily in the relationship-,,,,
343,373, Mhmm.,,,,
343,374," But like, if I were to rock the boat with somebody else you might be like, why?",,,,
343,373, Yeah. But then you?re like? yeah.,,,,
343,374, Yeah. But then after you rock the boat you make like five thousand dollars more a year.,,,,
343,373, Yeah,,,,
343,374, Yeah.,,,,
343,373, Yeah.,,,,
343,374, Yeah. So I don?t know-,,,,
343,374,"  I feel like there?s, there, but yeah-- there but those are like also, just different expectations. ",,,,
343,373,  Mhmm. ,,,,
343,374," Like? I don?t know what else. I-I feel like, having had problems in the past, like, and then when you get over them? it feels like you?re giving up something in the moment; I guess it always feels like you are giving up something big-",,,,
343,373,  Mhmm. ,,,,
343,374," Because, I don?t know, you?re continually living in the present. So, like, it feels like the present is bad. But then I guess the longer you go into the relationship, when you look back on it, it feels like, I don?t know, with the bigger picture you can see like, you weren?t giving up like everything-",,,,
343,373,  Mhmm. ,,,,
343,374," You were just giving up, I don?t know, whatever it was in the moment-",,,,
343,373, Mmm.,,,,
343,374, to ultimately make you and me work.,,,,
343,373, Yeah.,,,,
343,374,  yeah.,,,,
343,373," And that?s also like, realizing that the person you?re with is never gonna be you. ",,,,
343,374, Yeah.,,,,
343,373, They?re never gonna function the way you do. ,,,,
343,374,  Of course.,,,,
343,373," And you have to just respect their, I don?t know,",,,,
343,374,  Yeah.,,,,
343,373," their own way of doing things. And like, if you don?t, then you don?t stay together. But if you do,",,,,
343,374,  yeah,,,,
343,373," like we do, then I don?t know. And obviously we were together when we were, well, fairly young. ",,,,
343,374,  Yeah.,,,,
343,373, We started a really serious relationship- ,,,,
343,374,  Mmm.,,,,
343,373, when we were younger- ,,,,
343,374,  yeah.,,,,
343,373," So like, there?s a lot of like immaturity-",,,,
343,374,  yeah.,,,,
343,373,  and a lot of life lessons- ,,,,
343,374,"  yeah, yeah, yeah.",,,,
343,374," that you would normally make like, either alone, or with a boyfriend that like you, or girlfriend or whatever that you would eventually break up with in like a year or two.  ",,,,
343,374,  Mhmm. Yeah,,,,
343,373," Making it with a long-time partner, so there?s a lot of like-",,,,
343,374,  yeah.,,,,
343,373, history.,,,,
343,374," Yeah, yeah, yeah. So, when something big happens, it?s like, or when, I don?t know, the first-- something happens for the first time",,,,
343,373,  Yeah.,,,,
343,374," Then it?s like, yeah. I guess it?s, yeah, it?s different. Then we deal with it.",,,,
343,373,  On and on. For the next nine years.,,,,
343,374,Yeah.,,,,
343,373,  Yeah.,,,,
343,373,"I don?t know. I mean, I think, I mean I do acknowledge that, like, I don?t know, there have been times where like the relationship was really uneven, like, in terms of how much emotionally is being contributed.",,,,
343,374,  Mhmm.,,,,
343,373,"  Like, and like that?s, I think that the relationship is getting better because I?ve realized that.",,,,
343,374,  Mhmm.,,,,
343,373,"  And before when I was like, man  I don?t understand why can?t I just do my own thing, because I thought that that was, like, whatever was okay, and was what, I don?t know. Do you know what I mean?",,,,
343,374, I know what you mean.,,,,
343,373, Like-,,,,
343,374," It seems like, to me, that seems like it?s still not how I feel.",,,,
343,373, Mhmm.,,,,
343,374, Right now.,,,,
343,373, Yeah. What do you feel right now?,,,,
343,374," I don?t think you were just like, oh why can?t I just do my own thing. I think you just--",,,,
343,373," No, I mean, like-",,,,
343,374, Didn?t care.,,,,
343,373," Well, I don?t think I never cared. I just think that like, I was always just like, like, in the back of my head, I was like, what-- I don?t know, like, I don?t know",,,,
343,374, That?s all I thought Yeah. Yeah.,,,,
343,374," So yeah, I don?t know. But, to the discussion at hand, that?s what I think-- I don?t know. I think you give up some sort of in-the-present, maybe short-term, but it feels like everything, emotion, positivity, and like, a small amount of happiness, or what feels like a large amount of happiness in the moment. Yeah. Sometimes it?s like that. Sometimes it?s, sometimes you give up nothing. I mean, sometimes it?s like, insignificant stuff. Sometimes it?s like, I give up seconds of my life to clean up a bowl after you-",,,,
343,373,  Mhmm.,,,,
343,374, but it?s not that big of a deal.,,,,
343,373,  Yeah,,,,
343,374," Yeah. Like, it?s just small stuff too. ",,,,
343,373,  Mhmm.,,,,
343,374," But I guess it?s always?and I guess at some point when I clean up enough bowls and you clean up enough bowls after me, I?m sure it doesn?t even matter. So it doesn?t feel like that anymore. But maybe initially it feels like you have to give something up. Even if it?s just like that, I don?t know, you have to give up like, a certain amount of time to like, a moment of frustration because you?re like ah, he left pee on the toilet again. ",,,,
343,373,  Mhmm.,,,,
343,374," Yeah. And then I don?t know, I get it. I don?t do that anymore.",,,,
343,374, But-,,,,
343,373, But I don?t never really feel like I?m giving anything up in that moment. ,,,,
343,374," But I, I don?t know. That why I feel like it can still pertain to the question. ",,,,
343,373, Yeah.,,,,
343,374," Like, you?re giving up that-Like, you tolerate it",,,,
343,373,"  Yeah, yeah, yeah, for a second of your day.",,,,
343,374, For the relationship to work.,,,,
343,374," Yeah. Either, like, you?re not happy with it, like, that?s something that  don?t know.",,,,
343,373," I don?t think for me there are many things that I like, there are not many seconds that I have to tolerate things",,,,
343,374, Yeah.,,,,
343,373, I don?t know.,,,,
343,374," I agree. I feel like it?s much less for both of us, than it previously was. ",,,,
343,374," Yeah. Mhmm.  Yeah. To be honest, I don?t know. Do you have anything else to say? Like-",,,,
343,373, Not really. ,,,,
343,374, Yeah. So what?s like--can we get like a concluding statement from you?,,,,
343,373, Concluding statement? ,,,,
343,374, Yeah. That?s just- ,,,,
343,373, I don?t know,,,,
343,374," you know, reiterates and sums up these feelings.",,,,
343,373, I think-,,,,
343,373," I mean, I just, like-",,,,
343,374," Or, or, that pertains, something that pertains like directly to the question. Which is, I don?t know, why, what , like what do you think you give up for the relationship to work? Or something like that? ",,,,
343,373, Yeah. I mean-,,,,
343,374, I don?t really know what the question was.,,,,
343,374, Yeah.,,,,
343,373, It?s kinda gone,,,,
343,374, Mhmm.,,,,
343,373," But-I don?t know. I mean, I feel like just echoing everything that?s already been said. Like, you know, there?s thing that are like, a lot of whatever. You give up at least, at least, like, based on this conversation it feels like it falls into a few categories.",,,,
343,374,Mhmm.,,,,
343,373," The first, are things that are actually really important to you and will always be important to you. ",,,,
343,343, Yeah.,,,,
343,373," It?s not just an expectation that?s, you know, problematic. ",,,,
343,374, Mhmm. ,,,,
343,373, Those things-,,,,
343,373," are important to you and I feel like we?ve- maybe you to a greater degree and me to a lesser degree, have given up those things, and now I wanna get to a place where we?re evening the playing field so that, you know, you don?t feel like you?re the only person that?s giving up things that you really, really care about-",,,,
343,374, Yeah.,,,,
343,373,  And will always care about.,,,,
343,374,  Mhmm.,,,,
343,373, I want-,,,,
343,374,"  of course, of course.",,,,
343,373, I wanna also be getting to a point-,,,,
343,374,Mhmm.,,,,
343,373,  where I show you that I?m willing and able to-,,,,
343,374,  Yeah.,,,,
343,373, give up things that I really care about when it comes to the relationship and making you happy. ,,,,
343,374,  Yeah.,,,,
343,373," And then there?s the other category of things that, like, we give up that are based on, like, expectations.",,,,
343,374,  Mhmm.,,,,
343,373,"  On how we think our lives should be, or what the relationship should look like, based on how we were raised and also, like, expectations of us growing up",,,,
343,374, Mhmm,,,,
343,373,"  And expectations that we were told were normal by our families, and communities, and whatever.",,,,
343,374, Yeah.,,,,
343,373," And I think, in that, for me at least, I feel like I?ve, uh, like kinda gotten over a lot of those things. And I don?t really see them as things that I?ve given up. I just see them, like, I?m able now to reflect on them, and be like, yeah they?re not actually?they weren?t like, maybe then I was like, oh I?m giving up something up that?s important to me. But now I?m like, ah that isn?t actually important to me. ",,,,
343,374, Mhmm.,,,,
343,373," Like, it should never been important to me to begin with. And then the small things that I guess you give up every second. I don?t know. They?re just there. They?re just-",,,,
343,374," Yeah, yeah, yeah.",,,,
343,373, They don?t really affect my emotional well-being or anything. So--,,,,
343,374, Yeah.,,,,
343,373, That?s what I would summarize my perspective as.,,,,
343,374," Yeah, yeah. To give like a?yeah, I basically agree with that. And just another type of like, summary is like, yeah, you?re giving up something, whether it be like the small seconds of the day, ",,,,
343,373, Mhmm. ,,,,
343,373, or something big that you feel like you?re giving up. I don?t know. Maybe in the moment you don?t even know if it feels like it?s worth it.,,,,
343,373, Mmm. ,,,,
343,374,"  Or not. Or anything. But you still do it though, you still give that for the hopes of a continued relationship because it?s, ",,,,
343,373, Mhmm. ,,,,
343,374," I guess it?s something that you want, ",,,,
343,373, Mhmm. ,,,,
343,374, So you?re willing to give it up. ,,,,
343,374," But then. I mean, I don?t think it should necessarily be that way. You shouldn?t have to, you shouldn?t have to give things up but I also think it?s unrealistic to expect that you?re not going to give things up. ",,,,
343,373, Yeah. Mhmm  ,,,,
343,374, Like it is give and take.,,,,
343,373, Yeah,,,,
343,374, Yeah. It just can't be too much give and too much take.,,,,
343,373," Yeah, exactly.",,,,
343,374, Yeah.,,,,
343,373, Yeah.,,,,
343,374, Yeah.,,,,
343,373, It should be equal. I guess-,,,,
343,374," Or it should just be, like, whatever, at a equilibrium- ",,,,
343,373, At different times-,,,,
343,374," The partners?not even at?yeah, I guess it can be at different times. ",,,,
343,373, Yeah.,,,,
343,374," But like, an emotional equilibrium, where both of the partners feel okay with, you know?",,,,
343,373,  Mhmm.,,,,
343,374, Yeah.,,,,
343,374," There might be a period of time where somebody is working a lot and the other person is not, they?re just not around or something-",,,,
343,373, Mhmm. ,,,,
343,374," And like for that, for whatever period of time, if it?s a week or a month or whatever, I mean it could just be that like, both the partners are like happy with it. Like, oh yeah, like I see that they?re, like they have to work a lot, like-",,,,
343,373, Mhmm. ,,,,
343,374, So when they come home I?m happy and this and that. ,,,,
343,373, Mhmm. ,,,,
343,374, But like I understand that they?re just working a lot this month or whatever to make it happen. ,,,,
343,373, Mhmm. Yeah. ,,,,
343,374, Whereas-,,,,
343,373," But the hope is that, that that isn?t, like, obviously every month. That this is, there?s an unequal balance-",,,,
343,374, Yeah.,,,,
343,373,  This month-,,,,
343,374," Yeah, yeah.",,,,
343,373, But next month they pull their weight.,,,,
343,374," Yeah. I think you either have to just know that there?s going to be the inequality sometimes, where like... ",,,,
343,373, Mmmm. ,,,,
343,374," You?re giving up something whether that?s like, the presence of your spouse or something, for them to do something",,,,
343,373, Mhmm ,,,,
343,374," Or, there?s an unequal balance where it?s like you are, you?re taking a lot but you hope that there?s the expectation that you can even give back in the future to make like--",,,,
343,373,  Yeah.,,,,
343,374, Yeah.,,,,
344,376, Let?s talk about it again.,,,,
344,376," So, let me see your hair.",,,,
344,375, Ohh,,,,
344,376, Looks so pretty.,,,,
344,376," So, um?",,,,
344,375, So what did you put?,,,,
344,376," Don?t worry about that. We?re gonna talk about our discussion on what, how we, how we work things out. So-",,,,
344,375," Yeah., that?s why we put it there. Right?",,,,
344,376, K. Need pillow?,,,,
344,375,  I do actually. A little bit. So?,,,,
344,376," So how do you feel about, um-",,,,
344,375, How do you-,,,,
344,376," When we, when we get in-",,,,
344,375,"No, no. How did you feel about what you wrote? That?s what we were gonna talk about it.",,,,
344,376,Is that what we?re talking about?,,,,
344,375, Yeah.,,,,
344,376,  I actually like-- I like what I wrote.,,,,
344,375, Mhmm. ,,,,
344,376, It?s really cool.,,,,
344,375, Mhmm.,,,,
344,376," It?s uh?I put on the boxes, I put",,,,
344,375, Mhmm ,,,,
344,376," Then I put, um, listening",,,,
344,375, Mhmm. ,,,,
344,376, To what you have to say. Then at the bottom I said I agree with everything.,,,,
344,376,  Because-,,,,
344,376," Well, cause you annoy me sometimes, but that?s okay.",,,,
344,375,"  But we talk about it, and?",,,,
344,376," We talk about it after, we laugh about it.",,,,
344,375, Uh-huh,,,,
344,376, Right after we?re done disagreeing about it we laugh.,,,,
344,375, Mhmm,,,,
344,376," If I get mad at you, you get mad at me, we laugh all the time.",,,,
344,375, Mhmm.,,,,
344,376,"I just, uh,",,,,
344,375," Oh, I didn?t-I didn?t even put  I just talk and talk and talk. ",,,,
344,376,  That?s what you do.,,,,
344,375,  Ow. I forgot to put that?Maybe I guess I need to listen more.,,,,
344,376,"  There ya go. We?ll get something outta this, it?ll be awesome. Better our relationship all the way through.",,,,
344,376, It?s so fun.,,,,
344,375,  I need to tell you all the time. ,,,,
344,376," Talking, all the time, all the time.",,,,
344,376, But you know what?,,,,
344,376,  You made me yawn ,,,,
344,375,  Sorry.,,,,
344,376," Geez, we were talking and we were",,,,
344,375,And probably they are counting our yawns.,,,,
344,376, They?re probably yawning too.,,,,
344,376,"  Cause you?re yawning, now I?m yawning.",,,,
344,375," In the front, well I put what I told you. I put there, I start by being cutesy. ",,,,
344,376, And then what?,,,,
344,375," And then, I said, ",,,,
344,376, Uh-huh.,,,,
344,375, And then I start from there.,,,,
344,376, That?s cool.,,,,
344,375, Finish yours. You do yours.,,,,
344,375, Now you?re making me yawn.,,,,
344,376," This is what I say. I said on there, I said, ?Olympe, I got something to tell ya,?",,,,
344,375, Mhmm.,,,,
344,376, ?Can you come sit down for a second??,,,,
344,375, Mhmm.,,,,
344,376, I do that right? ,,,,
344,375, Mhmm.,,,,
344,376," I say?I say a lot of things, but um,",,,,
344,375,No phones. ,,,,
344,376,Don?t worry about it,,,,
344,375, What?,,,,
344,376, Yes Ma?am. You?re like the general ,,,,
344,375,"  Oh, the general.",,,,
344,376, You?re so funny.,,,,
344,375, I?m not the general,,,,
344,375, Mhmm. I?m so sleepy.,,,,
344,376, I think so. I just wanted to make sure it wasn?t them.,,,,
344,375, Mmm?,,,,
344,376, I just wanted- I wanted to make sure it wasn?t the guys?,,,,
344,375, Mhmm,,,,
